nroTicket;nroComprobante;fechaEjecucion;fechaLiquidacion;tipoOperacion;instrumento;moneda;mercado;cantidad;precio;montoBruto;comision;ddmm;iva;otros;total
70722450;8826304;31-10-2025;03-11-2025;Venta;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;-112;8.260;925.120;-4.163,04;-462,56;-971,376;0;919.523,02
70737733;8841485;31-10-2025;03-11-2025;Venta;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;-758;2.359,2955;1.788.346;-8.047,557;-894,173;-1.877,7633;0;1.777.526,51
70755257;8858701;31-10-2025;03-11-2025;Venta;BANCO MACRO S.A. B  1 V. ESCRIT (BMA);ARS;BYMA;-29;13.100;379.900;-1.709,55;-189,95;-398,895;0;377.601,61
71154322;5187792;03-11-2025;03-11-2025;Liquidacion Suscripcion Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;367.699,18;9.593,032;-3.527.350;0;0;0;0;-3.527.350
71365213;5233587;04-11-2025;04-11-2025;Liquidacion Suscripcion Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;37.795,8996;9.602,285;-362.927;0;0;0;0;-362.927
72372703;9064057;10-11-2025;10-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,069;-345;0;0;0;0;-345
72412707;9103210;10-11-2025;10-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;605.289;100,7;-609.526,023;0;0;0;0;-609.526,02
72469293;5363078;10-11-2025;10-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-38.330,6246;9.652,856;370.000;0;0;0;0;370.000
72390598;9081567;10-11-2025;10-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;100,7;503.500;0;0;0;0;503.500
72372749;9064103;10-11-2025;10-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-605.289;0,069;417,6494;0;0;0;0;417,65
72576964;9138521;11-11-2025;11-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;99,5;497.500;0;0;0;0;497.500
72385677;9076711;10-11-2025;11-11-2025;Compra;CEDEAR AIRBNB INC. (ABNB);ARS;BYMA;12;11.923,3333;-143.080;-643,86;-71,54;-150,234;0;-143.945,63
72395910;9086803;10-11-2025;11-11-2025;Compra;BANCO BBVA ARG ESC S 1 V. (BBAR);ARS;BYMA;8;7.590;-60.720;-273,24;-30,36;-63,756;0;-61.087,36
72400813;9091529;10-11-2025;11-11-2025;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;26;3,23;-83,98;-0,3779;-0,042;-0,0882;0;-84,49
72547989;9110176;11-11-2025;11-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-659.705;0,068;448,5994;0;0;0;0;448,6
72568342;9130043;11-11-2025;11-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,068;-340;0;0;0;0;-340
72577553;9139110;11-11-2025;11-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;659.705;99,5;-656.406,475;0;0;0;0;-656.406,48
72616259;5406111;11-11-2025;11-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-41.403,2086;9.661,087;400.000;0;0;0;0;400.000
72565806;9127549;11-11-2025;12-11-2025;Compra;BOLSAS Y MERCADOS ARG. $ ORD. (BYMA) (BYMA);ARS;BYMA;354;283;-100.182;-450,819;-50,091;-105,1911;0;-100.788,1
72755928;5438740;12-11-2025;12-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-36.196,9911;9.669,312;350.000;0;0;0;0;350.000
72691381;9147753;12-11-2025;13-11-2025;Compra;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;71;1.760;-124.960;-562,32;-62,48;-131,208;0;-125.716,01
72695918;9152184;12-11-2025;13-11-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;24;8.125;-195.000;-877,5;-97,5;-204,75;0;-196.179,75
72878934;9187542;13-11-2025;13-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;626.260;100,8;-631.270,08;0;0;0;0;-631.270,08
72955182;5466097;13-11-2025;13-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-25.832,9766;9.677,553;250.000;0;0;0;0;250.000
72875285;9183917;13-11-2025;13-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,069;-345;0;0;0;0;-345
72886063;9194419;13-11-2025;13-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-626.260;0,069;432,1194;0;0;0;0;432,12
72877760;9186378;13-11-2025;13-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;100,8;504.000;0;0;0;0;504.000
72686302;9142706;12-11-2025;13-11-2025;Compra;METROGAS S.A. ESCRIT.  B  1 VOTO (METR);ARS;BYMA;39;2.550;-99.450;-447,525;-49,725;-104,4225;0;-100.051,67
73032480;9219503;14-11-2025;14-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-1.000.000;100,9;1.009.000;0;0;0;0;1.009.000
72868517;9177250;13-11-2025;14-11-2025;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;33;2,95;-97,35;-0,4381;-0,0487;-0,1022;0;-97,94
72872637;9181286;13-11-2025;14-11-2025;Compra;CEDEAR MERCADOLIBRE INC. (MELI);ARS;BYMA;5;25.100;-125.500;-564,75;-62,75;-131,775;0;-126.259,28
72878073;9186691;13-11-2025;14-11-2025;Compra Dolar Mep;CEDEAR AIRBNB INC. (ABNB);USD;BYMA;11;8,3;-91,3;-0,4109;-0,0457;-0,0959;0;-91,85
73027024;9214086;14-11-2025;14-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;1.206.810;100,9063;-1.217.747,29;0;0;0;0;-1.217.747,29
73028923;9215977;14-11-2025;14-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,069;-345;0;0;0;0;-345
73049995;9236781;14-11-2025;14-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-706.810;0,069;487,6989;0;0;0;0;487,7
73164826;5491085;14-11-2025;14-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-8.775,8975;9.685,619;85.000;0;0;0;0;85.000
73387173;5512522;17-11-2025;17-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-5.149,3863;9.709,895;50.000;0;0;0;0;50.000
73491642;9285973;18-11-2025;18-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,069;-345;0;0;0;0;-345
73554716;5556873;18-11-2025;18-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-9.904,0028;9.717,889;96.246;0;0;0;0;96.246
73486596;9280960;18-11-2025;18-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-600.086;0,069;414,0593;0;0;0;0;414,06
73504659;9298644;18-11-2025;18-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;99,9;499.500;0;0;0;0;499.500
73513132;9306789;18-11-2025;18-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;600.086;99,9;-599.485,914;0;0;0;0;-599.485,91
73317466;9273424;17-11-2025;18-11-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;6;7.665;-45.990;-206,955;-22,995;-48,2895;0;-46.268,24
73502582;9296602;18-11-2025;19-11-2025;Compra Dolar Mep;CEDEAR AIRBNB INC. (ABNB);USD;BYMA;26;8,05;-209,3;-0,9419;-0,1047;-0,2198;0;-210,57
73704758;5589668;19-11-2025;19-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-4.112,675;9.726,03;40.000;0;0;0;0;40.000
73830839;5613506;20-11-2025;20-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-4.109,2974;9.734,024;40.000;0;0;0;0;40.000
73636776;9314912;19-11-2025;20-11-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;5;7.500;-37.500;-168,75;-18,75;-39,375;0;-37.726,88
73780428;9356841;20-11-2025;25-11-2025;Compra;METROGAS S.A. ESCRIT.  B  1 VOTO (METR);ARS;BYMA;2;2.450;-4.900;-22,05;-2,45;-5,145;0;-4.929,65
73765885;9342377;20-11-2025;25-11-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;5;7.400;-37.000;-166,5;-18,5;-38,85;0;-37.223,85
74073385;25493353;25-11-2025;25-11-2025;Orden De Pago;;ARS;;;;-83.715,47;0;0;0;0;-83.715,47
74080307;25499632;25-11-2025;25-11-2025;Orden De Pago;;ARS;;;;-50.024,84;0;0;0;0;-50.024,84
74101840;9380991;25-11-2025;25-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;102,4;512.000;0;0;0;0;512.000
74118010;9396722;25-11-2025;25-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;644.507;102,4;-659.975,168;0;0;0;0;-659.975,17
74127522;9406055;25-11-2025;25-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,069;-345;0;0;0;0;-345
74139171;9417503;25-11-2025;25-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-644.507;0,069;444,7098;0;0;0;0;444,71
74177118;5642442;25-11-2025;25-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-28.809,0579;9.774,044;281.581;0;0;0;0;281.581
74434808;9458739;27-11-2025;27-11-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;101,6;508.000;0;0;0;0;508.000
74448443;9468263;27-11-2025;27-11-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,068;-340;0;0;0;0;-340
74454932;9471377;27-11-2025;27-11-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;647.602;101,6;-657.963,632;0;0;0;0;-657.963,63
74455063;9471508;27-11-2025;27-11-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-647.602;0,068;440,3694;0;0;0;0;440,37
74501546;5727498;27-11-2025;27-11-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-56.041,2238;9.790,061;548.647;0;0;0;0;548.647
74882226;1866005;28-11-2025;28-11-2025;Dividendos;Peso argentino;ARS;;;;145,72;0;-0,1457;-0,0306;0;135,34
74780846;5749814;28-11-2025;28-11-2025;Liquidacion Suscripcion Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;40.689,6657;9.798,139;-398.683;0;0;0;0;-398.683
75014465;5804542;01-12-2025;01-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-4.072,3626;9.822,308;40.000;0;0;0;0;40.000
75143726;5846162;02-12-2025;02-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-12.207,3827;9.830,117;120.000;0;0;0;0;120.000
75088423;9571128;02-12-2025;03-12-2025;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;68;3,04;-206,72;-0,9302;-0,1034;-0,2171;0;-207,97
75100468;9582741;02-12-2025;03-12-2025;Compra;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;62;1.750;-108.500;-488,25;-54,25;-113,925;0;-109.156,43
75280011;5871386;03-12-2025;03-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-3.557,7566;9.837,66;35.000;0;0;0;0;35.000
75222158;9595328;03-12-2025;04-12-2025;Compra;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;49;1.729;-84.721;-381,2445;-42,3605;-88,9571;0;-85.233,56
75380925;9638564;04-12-2025;04-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;786.197;104,8;-823.934,456;0;0;0;0;-823.934,46
75436128;5912337;04-12-2025;04-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-81.258,4001;9.845,136;800.000;0;0;0;0;800.000
75368842;9626956;04-12-2025;04-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;104,8;524.000;0;0;0;0;524.000
75376720;9634466;04-12-2025;04-12-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,071;-355;0;0;0;0;-355
75377231;9634977;04-12-2025;04-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-786.197;0,071;558,1999;0;0;0;0;558,2
75533940;9668724;05-12-2025;05-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-789.732;0,071;560,7097;0;0;0;0;560,71
75742696;5938936;05-12-2025;05-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-45.673,9558;9.852,442;450.000;0;0;0;0;450.000
75363662;9621895;04-12-2025;05-12-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;25;7.880;-197.000;-886,5;-98,5;-206,85;0;-198.191,85
75388735;9646268;04-12-2025;05-12-2025;Compra Dolar Mep;CEDEAR SALESFORCE.COM, INC (CRM);USD;BYMA;7;13,9;-97,3;-0,4379;-0,0487;-0,1022;0;-97,89
75529392;9664372;05-12-2025;05-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;104,4;522.000;0;0;0;0;522.000
75533338;9668122;05-12-2025;05-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;789.732;104,4;-824.480,208;0;0;0;0;-824.480,21
75549579;9684053;05-12-2025;05-12-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,071;-355;0;0;0;0;-355
75856898;9707045;09-12-2025;09-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;2.692.506;105,0146;-2.827.524,0745;0;0;0;0;-2.827.524,07
75521670;9656693;05-12-2025;09-12-2025;Compra;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;86;1.735;-149.210;-671,445;-74,605;-156,6705;0;-150.112,72
75521890;9656913;05-12-2025;09-12-2025;Compra Dolar Mep;EDENOR S.A.  B  1 VOTO (EDN);USD;BYMA;57;1,7749;-101,17;-0,4553;-0,0506;-0,1062;0;-101,78
75788785;26408925;09-12-2025;09-12-2025;Orden De Pago Usd;;USD;;;;-1.356,69;0;0;0;0;-1.356,69
75790810;26410947;09-12-2025;09-12-2025;Recibo De Cobro;;ARS;;;;1.224.000;0;0;0;0;1.224.000
75869942;9720007;09-12-2025;09-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;105,05;525.250;0;0;0;0;525.250
75842128;9692577;09-12-2025;09-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-2.192.506;0,071;1.556,6793;0;0;0;0;1.556,68
75932320;5992407;09-12-2025;09-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-138.804,8263;9.880,204;1.371.420;0;0;0;0;1.371.420
76053967;9741621;10-12-2025;10-12-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,071;-355;0;0;0;0;-355
75838561;9689041;09-12-2025;10-12-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;26;7.545;-196.170;-882,765;-98,085;-205,9785;0;-197.356,83
75845397;9695812;09-12-2025;10-12-2025;Compra Dolar Mep;CEDEAR NIKE INC. (NKE);USD;BYMA;38;5,35;-203,3;-0,9149;-0,1017;-0,2135;0;-204,53
75985516;26488002;10-12-2025;10-12-2025;Orden De Pago Usd;;USD;;;;-6;0;0;0;0;-6
76045796;9733500;10-12-2025;10-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;572.394;105;-601.013,7;0;0;0;0;-601.013,7
76053172;9740826;10-12-2025;10-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-572.394;0,071;406,3997;0;0;0;0;406,4
76054048;9741702;10-12-2025;10-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;105;525.000;0;0;0;0;525.000
76119810;6039316;10-12-2025;10-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-17.801,1062;9.887,026;176.000;0;0;0;0;176.000
76042116;9730024;10-12-2025;11-12-2025;Compra;MORIXE HNOS. S.A.  ORD. 1 VOTO (MORI);ARS;BYMA;2.215;45,6;-101.004;-454,518;-50,502;-106,0542;0;-101.615,07
76050587;9738253;10-12-2025;11-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;3.887;26;-101.062;-454,779;-50,531;-106,1151;0;-101.673,43
76043452;9731211;10-12-2025;11-12-2025;Venta;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;-127;4.830;613.410;-2.760,345;-306,705;-644,0805;0;609.698,87
76053522;9741176;10-12-2025;11-12-2025;Compra Dolar Mep;CEDEAR MERCADOLIBRE INC. (MELI);USD;BYMA;7;17;-119;-0,5355;-0,0595;-0,125;0;-119,72
76194634;1917182;11-12-2025;11-12-2025;Dividendos;Peso argentino;ARS;;;;1.515,32;0;-1,5153;-0,3182;0;1.407,42
76211243;9760181;11-12-2025;11-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-965.444;0,072;695,1197;0;0;0;0;695,12
76226749;9774346;11-12-2025;11-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;965.444;106,5;-1.028.197,86;0;0;0;0;-1.028.197,86
76227481;9775071;11-12-2025;11-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;106,5;532.500;0;0;0;0;532.500
76230872;9777849;11-12-2025;11-12-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,072;-360;0;0;0;0;-360
76280182;6070253;11-12-2025;11-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-5.053,3962;9.894,336;50.000;0;0;0;0;50.000
76226524;9774121;11-12-2025;12-12-2025;Compra Dolar Mep;CEDEAR STARBUCKS CORP (SBUX);USD;BYMA;28;6,9357;-194,2;-0,8739;-0,0971;-0,2039;0;-195,37
76233213;9780164;11-12-2025;12-12-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;13;7.440;-96.720;-435,24;-48,36;-101,556;0;-97.305,16
76509451;6100943;12-12-2025;12-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-15.148,9796;9.901,657;150.000;0;0;0;0;150.000
76215168;9764096;11-12-2025;12-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;4.075;26;-105.950;-476,775;-52,975;-111,2475;0;-106.591
76217492;9766391;11-12-2025;12-12-2025;Compra;CRESUD S.A.  ORD. 1 VOTO ESCRITURAL (CRES);ARS;BYMA;60;1.737;-104.220;-468,99;-52,11;-109,431;0;-104.850,53
76221019;9768844;11-12-2025;12-12-2025;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;41;2.370;-97.170;-437,265;-48,585;-102,0285;0;-97.757,88
76363759;9788274;12-12-2025;15-12-2025;Compra;GRUPO FINANCIERO GALICIA S.A ESCRIT.  B  1 V (GGAL);ARS;BYMA;13;7.350;-95.550;-429,975;-47,775;-100,3275;0;-96.128,08
76386112;9810028;12-12-2025;15-12-2025;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;21;2.335;-49.035;-220,6575;-24,5175;-51,4868;0;-49.331,66
76388852;9812758;12-12-2025;15-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;2.224;25;-55.600;-250,2;-27,8;-58,38;0;-55.936,38
76624180;9843945;15-12-2025;15-12-2025;Compra bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;592.647;105,6;-625.835,232;0;0;0;0;-625.835,23
76593235;9813648;15-12-2025;15-12-2025;Compra bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;500.000;0,071;-355;0;0;0;0;-355
76672739;6133654;15-12-2025;15-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-33.255,2138;9.923,256;330.000;0;0;0;0;330.000
76623020;9842785;15-12-2025;15-12-2025;Venta bono Operatoria dolar MEP ARS;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);ARS;BYMA;-500.000;105,6;528.000;0;0;0;0;528.000
76373265;9797539;12-12-2025;15-12-2025;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;84;3,17;-266,28;-1,1983;-0,1331;-0,2796;0;-267,89
76618249;9838050;15-12-2025;15-12-2025;Venta bono Operatoria dolar MEP USD;ON TARJ NARA CL.64 S.3 V30/04/26 $ CG (T643O);USD;BYMA;-592.647;0,071;420,7794;0;0;0;0;420,78
76597263;9817436;15-12-2025;16-12-2025;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;30;2.309;-69.270;-311,715;-34,635;-72,7335;0;-69.689,08
76904680;6173179;16-12-2025;16-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-10.158,9719;9.930,434;100.883;0;0;0;0;100.883
76821887;9854614;16-12-2025;17-12-2025;Compra;EDENOR S.A.  B  1 VOTO (EDN);ARS;BYMA;49;2.300;-112.700;-507,15;-56,35;-118,335;0;-113.381,84
77001988;9893284;17-12-2025;18-12-2025;Compra Dolar Mep;CEDEAR MERCADOLIBRE INC. (MELI);USD;BYMA;6;16,4;-98,4;-0,4428;-0,0492;-0,1033;0;-99
76993796;9885254;17-12-2025;18-12-2025;Venta Dolar Mep;CEDEAR AIRBNB INC. (ABNB);USD;BYMA;-49;9,33;457,17;-2,0573;-0,2286;-0,48;0;454,4
76995598;9886921;17-12-2025;18-12-2025;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;3;62,9;-188,7;-0,8492;-0,0944;-0,1981;0;-189,84
77000150;9891446;17-12-2025;18-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;6.225;23,95;-149.088,75;-670,8994;-74,5444;-156,5432;0;-149.990,74
77236199;6238462;18-12-2025;18-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-5.027,5227;9.945,256;50.000;0;0;0;0;50.000
77187179;9940394;18-12-2025;19-12-2025;Compra Dolar Mep;CEDEAR ORACLE CORPORATION (ORCL);USD;BYMA;1;62,9;-62,9;-0,2831;-0,0315;-0,066;0;-63,28
77187918;9941056;18-12-2025;19-12-2025;Compra;CEDEAR C3.AI INC (AI) (AI);ARS;BYMA;7;4.252,5;-29.767,5;-133,9538;-14,8838;-31,2559;0;-29.947,59
77187964;9941102;18-12-2025;19-12-2025;Compra;MOLINOS J.SEMINO ESCRIT.1 V. (SEMI);ARS;BYMA;837;23,75;-19.878,75;-89,4544;-9,9394;-20,8727;0;-19.999,02
77509027;6274939;19-12-2025;19-12-2025;Liquidacion Rescate Fci;FCI COCOS RENDIMIENTO CL. A $ ESC (COCORMA);ARS;;-23.109,5253;9.952,606;230.000;0;0;0;0;230.000
77182698;9935924;18-12-2025;19-12-2025;Compra Dolar Mep;CEDEAR C3.AI INC (AI) (AI);USD;BYMA;3;2,8;-8,4;-0,0378;-0,0042;-0,0088;0;-8,45
